area_code,area_name,geography,period,indicator,measure,unit,age,sex,value
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 36 years,Male,44
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 37 years,All persons,117
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 37 years,Female,76
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 37 years,Male,41
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 38 years,All persons,107
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 38 years,Female,56
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 38 years,Male,51
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 39 years,All persons,106
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 39 years,Female,62
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 39 years,Male,44
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 40 years,All persons,98
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 40 years,Female,55
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 40 years,Male,43
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 41 years,All persons,99
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 41 years,Female,57
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 41 years,Male,42
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 42 years,All persons,88
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 42 years,Female,44
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 42 years,Male,44
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 43 years,All persons,90
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 43 years,Female,50
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 43 years,Male,40
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 44 years,All persons,90
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 44 years,Female,48
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 44 years,Male,42
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 45 years,All persons,88
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 45 years,Female,44
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 45 years,Male,44
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 46 years,All persons,91
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 46 years,Female,55
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 46 years,Male,36
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 47 years,All persons,70
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 47 years,Female,39
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 47 years,Male,31
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 48 years,All persons,91
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 48 years,Female,57
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 48 years,Male,34
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 49 years,All persons,99
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 49 years,Female,50
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 49 years,Male,49
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 50 years,All persons,105
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 50 years,Female,58
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 50 years,Male,47
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 51 years,All persons,92
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 51 years,Female,49
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 51 years,Male,43
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 52 years,All persons,83
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 52 years,Female,37
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 52 years,Male,46
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 53 years,All persons,107
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 53 years,Female,59
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 53 years,Male,48
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 54 years,All persons,135
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 54 years,Female,75
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 54 years,Male,60
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 55 years,All persons,110
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 55 years,Female,59
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 55 years,Male,51
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 56 years,All persons,123
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 56 years,Female,59
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 56 years,Male,64
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 57 years,All persons,119
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 57 years,Female,59
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 57 years,Male,60
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 58 years,All persons,111
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 58 years,Female,63
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 58 years,Male,48
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 59 years,All persons,91
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 59 years,Female,40
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 59 years,Male,51
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 60 years,All persons,99
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 60 years,Female,50
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 60 years,Male,49
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 61 years,All persons,97
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 61 years,Female,44
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 61 years,Male,53
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 62 years,All persons,127
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 62 years,Female,68
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 62 years,Male,59
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 63 years,All persons,100
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 63 years,Female,47
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 63 years,Male,53
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 64 years,All persons,83
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 64 years,Female,42
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 64 years,Male,41
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 65 years,All persons,92
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 65 years,Female,53
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 65 years,Male,39
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 66 years,All persons,70
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 66 years,Female,34
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 66 years,Male,36
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 67 years,All persons,80
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 67 years,Female,44
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 67 years,Male,36
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 68 years,All persons,67
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 68 years,Female,42
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 68 years,Male,25
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 69 years,All persons,66
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 69 years,Female,34
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 69 years,Male,32
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 70 years,All persons,68
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 70 years,Female,31
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 70 years,Male,37
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 71 years,All persons,70
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 71 years,Female,33
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 71 years,Male,37
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 72 years,All persons,63
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 72 years,Female,38
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 72 years,Male,25
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 73 years,All persons,85
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 73 years,Female,44
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 73 years,Male,41
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 74 years,All persons,61
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 74 years,Female,39
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 74 years,Male,22
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 75 years,All persons,35
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 75 years,Female,19
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 75 years,Male,16
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 76 years,All persons,43
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 76 years,Female,27
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 76 years,Male,16
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 77 years,All persons,56
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 77 years,Female,32
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 77 years,Male,24
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 78 years,All persons,47
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 78 years,Female,29
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 78 years,Male,18
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 79 years,All persons,46
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 79 years,Female,27
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 79 years,Male,19
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 80 years,All persons,38
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 80 years,Female,18
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 80 years,Male,20
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 81 years,All persons,35
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 81 years,Female,21
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 81 years,Male,14
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 82 years,All persons,34
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 82 years,Female,20
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 82 years,Male,14
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 83 years,All persons,35
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 83 years,Female,20
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 83 years,Male,15
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 84 years,All persons,24
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 84 years,Female,15
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 84 years,Male,9
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 85 years,All persons,20
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 85 years,Female,11
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 85 years,Male,9
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 86 years,All persons,23
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 86 years,Female,14
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 86 years,Male,9
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 87 years,All persons,22
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 87 years,Female,14
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 87 years,Male,8
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 88 years,All persons,21
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 88 years,Female,13
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 88 years,Male,8
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 89 years,All persons,20
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 89 years,Female,15
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 89 years,Male,5
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 90 years and over,All persons,53
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 90 years and over,Female,38
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 90 years and over,Male,15
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged under 1 year,All persons,95
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged under 1 year,Female,43
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged under 1 year,Male,52
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 1 year,All persons,93
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 1 year,Female,48
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 1 year,Male,45
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 2 years,All persons,100
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 2 years,Female,52
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 2 years,Male,48
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 3 years,All persons,95
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 3 years,Female,43
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 3 years,Male,52
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 4 years,All persons,150
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 4 years,Female,84
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 4 years,Male,66
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 5 years,All persons,125
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 5 years,Female,56
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 5 years,Male,69
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 6 years,All persons,131
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 6 years,Female,56
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 6 years,Male,75
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 7 years,All persons,118
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 7 years,Female,63
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 7 years,Male,55
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 8 years,All persons,145
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 8 years,Female,74
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 8 years,Male,71
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 9 years,All persons,128
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 9 years,Female,69
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 9 years,Male,59
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 10 years,All persons,133
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 10 years,Female,60
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 10 years,Male,73
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 11 years,All persons,98
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 11 years,Female,46
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 11 years,Male,52
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 12 years,All persons,119
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 12 years,Female,62
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 12 years,Male,57
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 13 years,All persons,127
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 13 years,Female,63
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 13 years,Male,64
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 14 years,All persons,115
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 14 years,Female,61
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 14 years,Male,54
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 15 years,All persons,105
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 15 years,Female,52
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 15 years,Male,53
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 16 years,All persons,95
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 16 years,Female,48
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 16 years,Male,47
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 17 years,All persons,98
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 17 years,Female,43
E02001276,Trafford 018,Middle-layer Super Output Area,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 17 years,Male,55
